Date,ADS.DE,AI.PA,ALV.DE,ASML.AS,CS.PA,BBVA.MC,SAN.MC,BAS.DE,BAYN.DE,BMW.DE,BNP.PA,SGO.PA,DAI.DE,DTE.DE,ENEL.MI,ENGI.PA,ENI.MI,EOAN.DE,EL.PA,FRE.DE,BN.PA,IBE.MC,INGA.AS,ISP.MI,OR.PA,MC.PA,MUV2.DE,ORA.PA,PHIA.AS,SAF.PA,SAN.PA,SAP.DE,SU.PA,SIE.DE,TEF.MC,FP.PA,URW.AS,DG.PA,VIV.PA,VOW.DE
2000-11-30,0.21550992779466302,0.07600343316350563,0.007059760005219755,-0.28965028759365685,0.031547953628691186,-0.012254262567157958,-0.0702610036589319,-0.03735582090294018,0.01544185172125516,-0.09971002961537591,-0.13465679094458513,0.04187385962732161,-0.1674035802654904,-0.19784734513484006,-0.008032096701155775,0.08687113924134292,0.09602404041956386,0.08388344750708444,0.15822400755481877,0.07334525791613015,-0.07625729513865598,-0.03749975468732537,0.022725572711019427,0.01711159046594793,0.020891468945640732,-0.12361413146197012,0.0317814821888707,-0.24426637541705265,-0.19750867676673783,-0.4827261090152214,0.12136094547962023,-0.41115381546344704,-0.07787341779482979,-0.11520634453345766,-0.13608179696254646,-0.02583448442129952,0.0736569060372408,0.04617591361670589,-0.17643491854177898,-0.03421203332367655
2000-12-31,0.011428597369146757,0.05564177272644935,0.005030225087245207,0.0033124933106755995,-0.044451660232226464,0.028152632991768144,0.10926706577978454,0.10542983814351722,0.10601706664695193,0.013558656023325323,0.05157457800366614,0.05403404262835061,0.016451166130490674,-0.11771373952204979,-0.046776288121203005,-0.0010276162522839757,-0.030700703992673394,-0.0030817135012662063,0.012121731537117063,-0.061811186716660874,0.050441768196376864,-0.038211835201880255,0.02740548403691374,0.021718758146657108,-0.006550313476659048,-0.07222137259896667,0.019503392484485182,-0.04829781395381699,0.02622542223384154,0.11351690754388638,0.014184566646424951,-0.0033470233155311127,0.09017667553481232,0.05796829337896725,-0.028563894660732805,-0.03657090905221733,0.004251847435212185,0.05410672532674381,-0.012757270993910224,-0.021318967795853135
2001-01-31,0.16320064137671184,-0.08535370485778898,-0.07729711723603903,0.2379978175995442,-0.039740440971322386,0.08557040839463986,0.04022781968571379,-0.018437630600157438,-0.047278808903163105,0.06650639964001502,0.06119097292047736,0.04270924591508344,0.13193751792298491,0.11438520605742274,-0.03438729147865455,-0.11137686079205199,0.02870217511343002,-0.08701147268401868,-0.021309945918407354,-0.07128896300841735,-0.12308984031778944,0.1103022426367412,-0.034923587731742915,0.0235485847987347,-0.09531016792919864,-0.0028409273860246775,-0.08530936407104964,0.07690069613814352,0.0582397696817216,-0.13812700777251474,-0.13715962627851744,0.2995503365005557,-0.04340026193147474,0.10454164938671874,0.155930974695416,0.000631375953242877,0.053350528294601816,-0.09607628581085151,0.14760758393609466,-0.01010668551677664
2001-02-28,-0.13334768049664933,0.019009475212347644,-0.024251765738063022,-0.2580401499856439,-0.07723101440969146,-0.061133434810114594,-0.060253926028079774,0.03450071218840674,-0.003571713952656214,0.020170491134511314,-0.11276555092414389,-0.05051016193779083,0.04425600949474602,-0.3079848789902164,-0.06007793549744927,0.03390148649624426,0.005983437539008943,-0.06126648110047695,0.02311529173611462,0.09396593988289605,0.05680617756954154,0.11284109064713814,-0.0905139290732306,-0.13195216418101893,-0.018237589953947784,-0.051817423176777636,0.0075449665705701625,-0.4283844051940032,-0.1452047639664374,-0.08846357058998985,-0.047982897640299574,0.014440217088540291,-0.046776413603337764,-0.20072034337328012,-0.10336238504517847,-0.03205421255203911,0.05952973821106305,0.09607628581085201,-0.1692379184075282,0.08214730046674136
2001-03-31,-0.13336315510133054,0.06948581789069516,-0.09644931541606513,0.06094714207078908,-0.08369916652526967,-0.04616676563514918,-0.07085946379118062,-0.0783757991158775,-0.09806340586846803,-0.09617735852747283,0.07064316995654846,-0.015174775905636463,-0.052122343831858445,0.011278116138839563,-0.012461512941995705,-0.07496300047534851,0.04987190538860024,-0.0386837495167809,-0.04300399954021716,-0.25388025590361163,-0.044209711394586446,-0.019704918132677517,-0.014089743022946466,-0.07196713511166597,-0.058097236285740025,-0.1579032515151358,-0.050166787799743845,0.02518242012589124,-0.1282019726229927,-0.25430149301121446,0.06876690754771399,-0.26251314359932315,-0.07302653649723756,-0.07865742381780844,-0.019046291398526136,-1.942890293094024e-16,-0.059027190935524776,0.06644630845216201,0.0036375170351098983,-0.14194441896743504
2001-04-30,0.139081965562618,0.06320468232014304,-0.007674829698239578,0.16766428128587874,0.05406743419512486,0.043529602554402066,0.08580276772736219,0.08302823481456238,0.016279163639425553,0.07868413616055309,0.05013829636886421,0.03898547883295498,0.15170392052805953,0.08763441784837,-0.003139449310541581,-0.0023981364041023383,0.042334142422760734,0.05431173219126092,0.025411859627665477,0.04796407869196694,0.018601720693345158,0.03363185308297342,0.03935097315875698,-0.004924099392562886,0.06482294196957776,0.19971313863866394,-0.042401442452575475,0.2117755816498284,0.06262793780811,0.04400192496643314,0.06730372268641065,0.32951322459063354,0.1535022300714322,-0.32864908741021076,0.04721707471918722,0.09026321563919774,-0.0005025472755383759,-0.05884364764565626,0.12542018470602212,0.07545488843598498
2001-05-31,0.037739172313360665,-0.014343465958692334,0.01741304621197049,-0.08945485954861465,0.038259524714952683,0.004981064246989858,0.011184721619371698,-0.02042165215244711,-0.017199791358495496,0.08146414348208336,0.02269488752175175,0.0341171302442269,-0.0449349986549908,-0.14685674861835468,0.015600962252536944,0.0773611368794509,-0.015666047858747555,0.06252933745870846,-0.008550028885155304,-0.0027587074870037073,0.04992742858563928,-0.08335545848247855,0.00038957914855740697,0.024382767184617567,-0.07003799379297265,-0.03807158643077246,0.0059566014851205745,-0.23233195921155714,-0.0235307020378159,-0.08599356787861481,0.06997878507759375,-0.0982548128955779,-0.0346813347096028,0.017863392691701865,-0.09389388130400181,0.10091045980547128,0.051603690720580755,0.039368162796506144,-0.022974388838875773,0.027302402265796145
2001-06-30,0.03244431145320462,0.03465198714132742,0.04312090259286823,-0.028286276047642507,9.020562075079397e-17,-0.052274457858122805,-0.050124969943920426,-0.019129202196453754,-0.007308539819610212,-0.02550327951612366,0.024752058831793232,-0.09162162939875744,0.005359968994331769,0.09012306216030673,-0.037859494269684164,0.05406718574012996,-0.0530952296910841,0.05134442010872704,0.05113712447602814,-0.5783916224073727,0.06367502018196106,-0.009852331151786079,0.004923016338060339,-0.04169227264805227,0.002340263174059706,-0.11064775495677644,0.018084715026089864,-0.1267577014123653,-0.03236747990999589,-0.37558791820884896,0.07277886326408939,0.024692532411217258,-0.08368791668397571,-0.1557644748695481,-0.17646815206202054,-0.03854589704103428,0.10315699753801964,0.1885336168213472,-0.08955073113656375,-0.016020538718245395
2001-07-31,0.06474554920695713,-0.05262793659284192,-0.06680182085030419,-0.10624155264238545,-0.029853253780976717,-0.08230222938455585,-0.0549584399899883,-0.0021481677604847675,0.019231466685459504,0.034932498173402424,-0.034639748779059606,0.07579862629090119,0.04452387582418121,-0.05615398866803489,0.21176052377404384,0.01488876308555296,-0.0370309723279979,0.011397232957092196,0.0017787984904555467,-0.02506421173284616,-0.08426708794004308,0.012426711038645063,-0.038197971949948326,-0.14242037314280873,0.08422047326356345,0.016667085577743296,-0.001308425577409126,-0.06702797573952819,0.020234832196658656,0.01629031471160334,-0.07639370840557105,0.012121354897262949,-0.0681176130011706,-0.11924966427906784,-0.04495493613916376,-0.017073772986646335,-0.028482760733985032,-0.026252698163469916,-0.027237351183837043,-0.04892522406289106
2001-08-31,-0.03479529049339243,-0.03475870255536423,-0.04033675407785605,-0.19703884156447538,-0.09531005311887786,0.014899189641224633,-0.001992086934832888,-0.0327896778274921,-0.29015440802422193,-0.14143038356163298,0.016975200802362266,0.0029628443672009225,-0.1679682693126679,-0.40644784566180486,-0.05316412560541883,-0.028133916501354127,0.05306646127744565,-0.04238595743827072,-0.007731162452578936,-0.02258817275390855,0.004686966791672764,0.003986528275950824,-0.05595894406446073,0.010698366658491163,-0.10208402286332748,-0.12389663704885064,-0.0370123494678018,-0.39865095480895046,-0.07369890123665769,-0.08735335432423835,0.0034759090292564277,-0.11207652096531223,-4.458239333260394e-16,-0.1379151283465858,-0.08543868315726197,0.0006146178896854031,-0.03928502989859087,-0.048925807086732,-0.10701973076311254,-0.08280592624703619
2001-09-30,-0.274888697391762,-0.00969315782523959,-0.21764444694459276,-0.47041278537182374,-0.3101546115902919,-0.2440471325316677,-0.18092674981803597,-0.14643986941008225,-0.11721740960835964,-0.22634919871626674,-0.11753590010909518,-0.0794019667226284,-0.3830893504709631,0.014641540390166245,-0.1363378661514775,-0.03142201577947804,-0.08302830376773325,-0.054057978696968816,-0.1070202265341601,-0.07334123732430442,-0.045788774183020256,-0.0531097887284135,-0.16645297878463694,-0.31487908936674036,0.010624474520219125,-0.4262599452576615,-0.11079716667751394,-0.02058397093591025,-0.33176626253646996,-0.18146210491017167,-0.007663052187159913,-0.24632125496970492,-0.4219939140238832,-0.29137412957361664,-0.07386707534313516,-0.09807967537341113,-0.0944757259638209,-0.0789723907004448,-0.16879248989387177,-0.2198091275984168
2001-10-31,0.10164624718153598,-0.027651393299902596,0.054152107167314674,0.26951479235239056,0.08701152478925094,0.11836280709422445,0.030318470615704862,-0.03321876521985644,0.04842664627479479,0.16323195530647028,0.028542018998212675,-0.010302707509312791,0.1700614309513564,-0.0005814802883867438,-0.015848288532284018,-0.039573121799178074,0.037635654945629,0.01759788616574049,0.03268254420875745,-0.1385727622956519,-0.1069157592851945,0.06563095347614711,-0.06058209133362584,-0.028822452944855012,0.013123305702064759,0.11542457873092916,0.038199232557224586,0.18053903759099277,0.1697230034643789,0.19273473839659,0.024180831479637316,0.0012923762373354686,0.10615759274939449,0.2507830043754046,0.11674832596237181,0.05602812011386978,0.054453244946100696,0.0380304035710042,0.020438093496342062,0.08701137698963005
2001-11-30,0.1262881821818646,0.0564533734044221,0.008330207614946983,0.20802989229021426,2.636779683484747e-16,0.10019825694876835,0.10746311926615498,0.13186779267557405,0.0988850680001411,0.07274359689475038,0.05884053092741135,0.05294236739984153,0.18361106496509225,0.10797491287648484,0.022742531351830207,-0.03436555089780608,-0.0639435371155357,-0.03855777005501895,0.05016730152669642,0.051042948375020644,0.004658556600758855,-0.06283770554054288,0.052736147722557476,0.04954101778635455,0.001953764400735466,0.14605812325971365,0.017227190746049705,0.061489512963831434,0.18929677004829548,0.1716674278262107,0.05510867063202629,0.17237107263508372,0.13874789286630307,0.2038242659438883,0.12326699190552695,-0.09051397641129144,-0.006100174178249887,-0.06633235871480643,0.09635981684734729,0.1266122549946212
2001-12-31,0.16973231330991914,-0.0069641569276735,0.00758536694423775,-0.009179105397649705,-0.028171022956525897,0.011577809667823354,-0.011621801174476193,-0.027172402869975933,-0.01744478374131917,0.09814929210480634,0.02519031123715078,0.034590320661718146,0.037724416064659066,0.007802153401953931,-0.016690776854350692,0.007380282022346479,0.06985592672666292,0.043382029939372437,0.03898549804728057,-0.012147952895056003,0.05646973863340334,0.01933767615392186,-0.019364074799989965,0.02161252147953146,0.03850322145722741,0.01967322878016164,0.021043002435737104,0.017977792046226824,0.09023010772593268,0.11301478781055307,0.07944621761351311,0.052922602557810124,0.05519784928531883,0.11912874808318248,-0.003983053148276369,0.11832849395587149,0.0032001049269013825,0.04901798156329647,0.10614858734169219,0.08234654172742964
2002-01-31,-0.0650606504039454,0.006964156927673503,-0.017062305892582768,0.0998638264665486,-0.10536070146309466,-0.045147415543929356,-0.03397272790275914,0.0747408743542226,0.03782299337036264,0.09030526002288412,0.07197357697340313,-0.018755643835824107,-0.029382858063790644,-0.11810691867398247,0.04380303336351591,-0.029852941489593634,0.07060127856463111,0.021089119942711405,0.04598485006450335,-0.057158359805471896,-0.019217280947874282,-0.04074539295671468,0.015933381233956795,0.08063049348559352,-0.013445659282916873,0.015102506490608833,-0.09974694963050938,-0.18893606763404475,-0.05543305807807909,0.030075218169308623,-0.07429183297434772,0.10742028278992792,-0.028171896206082472,-0.054549527355900636,-0.09631043848183178,0.015465922642023927,-0.012861866638430152,0.051063285477290804,-0.24542002990514342,0.055570104196662765
2002-02-28,-0.052633458499998384,0.0298346048720845,-0.005867964577845233,0.09417174651900023,0.046520199630370074,0.010550057538951333,0.02193062426583766,-0.012750374365328537,-0.008915417185325021,2.636779683484747e-16,0.03815169074328861,0.08120418294217763,-0.011568496253630947,-0.043498140267988226,-0.01685873707490047,-0.024541135903779474,0.04718183740139277,-0.045622614986984854,0.08864851366333604,-0.07969417237026713,-0.007490524970165452,0.052922244588782606,-0.056915671954852295,-0.11737004604714654,0.025063980854965046,0.14524033445499523,0.021506042785257647,-0.19941553750954574,-0.04468204946290192,-0.015784115421132824,-0.024724546423848495,-0.023104544177466393,0.09963053274725792,-0.012477574130790686,-0.012534414802950054,0.042073446854185764,0.0574527048211771,0.017170289367886223,-0.10241335376369404,-0.0028870454259419046
2002-03-31,0.09841088377096266,0.008536471825800071,0.04890568203020676,0.13258152638612797,0.15415056219080978,-0.0060148012926389115,0.032019744288479354,0.047696048720430276,0.052852515580825786,0.06875963289980982,0.028121257859156267,0.036914544283864245,0.11948134338028837,0.05047101261750313,0.005702422437438013,-0.00873383819928485,0.058840324325099294,0.027451233648489497,0.05013651736066469,0.10791929847860544,0.01492549341707258,0.02377032095394088,0.11206779043342995,0.2504746716883694,0.03546111395545211,0.0757598897680207,0.012580410463742118,0.13065360049198377,0.11261874708529288,-0.0254022478022726,-0.0667371443096035,0.09168593484182583,-0.001725464745995755,0.11958749271285887,-0.058032336919713684,0.030147302428939038,0.026317235029822354,0.0464237077375997,-0.0007442347955751169,0.09557287053414183
2002-04-30,-0.09494773634741531,0.04220529533747153,-0.04322870987952247,-0.07121264472756933,-0.06713903740155883,-0.01449592906180144,0.08311346594122292,0.020396028421290742,-0.04139231603070014,-0.050949364588764076,0.005185782429803398,0.019933988975153347,0.0036152085187575334,-0.15840613789457667,0.01312992094089935,0.03478876457476026,0.014126212993305857,-0.009297688711611282,0.09996693332564535,-0.08192955204657797,0.08515785295955125,0.02124926061179318,-0.03192472931250772,0.03813664925636418,0.03789513484624869,-0.003439587946413216,-0.03767972315148278,-0.2523853905115708,0.02451782523994305,-0.06828963244057805,0.0007042383710546656,-0.18386781010706396,-0.07810093621667051,-0.12239782089234581,-0.06832076444761603,-0.040203522055124306,0.057564096770667275,-0.03935795107884832,-0.23681951095126863,-0.08072154328085251
2002-05-31,0.15952849323414664,0.005174629883225709,-0.08227649456187724,-0.20837223304495667,-0.06692568271261531,-0.002320599888512912,-0.038675971403327965,0.07395320924592987,-0.04412719610097261,0.06136171282317755,0.03888903331796894,-2.2638141361497333e-16,0.020381420913604818,-0.1880675353234558,-0.03284065632160681,-0.08292098347370899,-0.04433988593942984,-0.0047810902930628535,-0.024653555189022642,0.08120258816523515,0.006103811321955187,-0.021249260611793414,-0.03437233498590459,-0.10987640070206377,-0.12738907488152443,-0.022648918570391467,-0.1105415876346302,-0.26084467043535237,-0.0275125988277002,0.11846491344436921,-0.08976598442856945,-0.2383252735361793,0.026718559601451187,-0.022620344015039956,-0.047395689554942354,0.08381610350008926,0.04128141536751577,-0.06097505944393151,-0.01800298874846261,0.02745317914508944
2002-06-30,-0.04753047863882699,0.03409353499668273,-0.15677029097190465,-0.2440099573518361,-0.10008337686869608,-0.12001250564431754,-0.20709521170343284,-0.05468073429498306,-0.06991682533853433,-0.1117517314483771,-0.04777778379909557,-0.01902492265368758,-0.06690148542171279,-0.2210361333203569,-0.03987060585058548,-0.11926333880615764,0.03475583294558769,0.05187557847735826,-0.047402476170299135,-0.4214610172612475,-0.046540840763873166,-0.010118395389575183,-0.085118807833667,-0.03172866009306513,0.03855992571068897,-0.0974965538490252,-0.025627184026145035,-0.7401229255414418,-0.16495656242924472,-0.007639772241928466,-0.04274224217962757,-0.13138619853084077,-0.010052808956580658,-0.08239511077326013,-0.28739016531093453,-0.015092473006625265,-0.058928456030407944,0.13608627471786366,-0.4289519154801939,-0.1465105835500833
2002-07-31,-0.06453836983864727,-0.0843308558336556,-0.34152283200285455,-0.24873324731071084,-0.37948972727130603,-0.1632496921156332,-0.2470590616522083,-0.1897725684897249,-0.2528562765566175,-0.06340138266347309,-0.15567272979997007,-0.3995417386980854,-0.11367045891255584,0.20143604327821024,-0.1751786556609466,-0.19574488607829257,-0.04787997246656779,-0.16226854579857314,-0.08085210393745874,-0.2478365039796855,-0.15028911940773965,-0.1698501672721831,-0.16251898386500108,-0.2956370076464466,-0.09975047052333516,-0.12294318904987694,-0.20094162622798478,0.44395129207110895,-0.20196852898496745,-0.08784061687939661,-0.02298956759349767,-0.2741686489495362,-0.10403517405902428,-0.18528705615308733,0.05715787030612285,-0.10847442812469825,0.023716392517201,-0.14304680840611464,-0.2968641291793135,-0.03439609045685709
2002-08-31,-0.0696798543061847,-0.013357250178199435,-0.10367956044800763,-0.1810423116862897,0.07410787186562934,0.03662644206087951,0.09359343125925801,0.07505998446215557,-0.0392525134137664,-0.002340465068346391,0.01481532776413588,0.0006557580954769278,0.004776492906354164,-0.01561187211992206,0.06644532062076024,0.05307102643395129,0.006954357404392618,0.050552492565944,0.05379056658176706,-0.18232138880503318,0.06328151448290169,0.07826968080238388,0.02767473412915191,0.08591675976220237,0.028267924570514524,-0.06008420188630809,-0.04994596909505415,-0.14153224563996492,-0.12429800007899558,0.097205645353657,0.015657526593123354,0.04462700539777411,-0.04523066348855936,-0.04952217287896027,0.03815213161443669,-0.014339401464371952,-0.04147314255843762,0.04196923378959698,-0.23926360914407846,-0.016034941033357907
2002-09-30,-0.05147431840588214,-0.12257124884937196,-0.41324422192607385,-0.5169163217248469,-0.336471975872193,-0.2807134438191865,-0.2755192085046779,-0.15788440004796334,-0.32825185816532687,-0.19833030389340903,-0.36632536110832276,-0.3113478757601574,-0.26236404774194466,-0.3065062543843885,-0.05761290445957646,-0.3855870787850486,-0.10651236839019018,-0.09454908105893514,0.022195335388872472,-0.38382560935638216,-0.04173931901898394,-0.003809433402173731,-0.4630199955485671,-0.3816549881517389,-0.007505933122085244,-0.14058666578190782,-0.5541511582895647,-0.6090136019671248,-0.32768718351280113,-0.16993159051720144,-0.06940198621003735,-0.5289606905273861,-0.044021676394285496,-0.3460910597863638,-0.2151545906554661,-0.08763677401420636,-0.07435880347522177,-0.012161368131914202,-0.12022513995037366,-0.23943894981874403
2002-10-31,0.10851052481394757,0.03459462316564671,0.20231671220063865,0.3526474160578204,0.40546502119183214,0.2534821545767081,0.18006256143371724,0.042002336989139494,0.09348501011972715,0.13907167071197202,0.19984400276732156,-0.01852336550451327,0.024764458175474457,0.31434265645384213,0.014213303065372515,0.10880909899795727,0.010035676594782286,-0.05371907011867594,-0.007344184635459904,0.46770710492252554,0.07117605142060852,-0.08770525165655306,0.18695066877216418,0.008785291108884645,0.02969164744712791,0.20575754961026022,0.19034994001748007,0.5119779691595578,0.2080643052808899,0.2491447554140949,0.07916610372145472,0.5263897119402765,0.041887499571514,0.3404556807404947,0.2394554003842472,0.043341347247543266,0.016529416969883526,-0.08331314019135398,0.08847608715058988,0.041566322034017215
